amount,transaction_hour,account_age_days,num_transactions_last_24h,distance_from_home_km,is_foreign_transaction,is_online,class
57.88,19,2454,1,12.775796599432876,0,0,0
53.34,18,602,1,17.111660088295217,0,1,0
52.42,14,1521,4,1.6359515063797994,0,0,0
108.26,18,1215,4,8.925132563733765,0,1,0
47.88,11,978,2,6.485176064682003,0,0,0
97.91,7,1854,1,0.29182194524585725,0,0,0
36.33,16,1077,4,3.6597045384004225,0,1,0
37.08,10,649,3,1.1330767952827907,0,0,0
50.88,18,2527,1,5.596709718340007,0,0,0
23.36,14,1882,2,5.085502465328298,0,0,0
45.63,12,1871,2,9.620435501209473,0,0,0
88.41,10,202,4,1.24787384897708,0,0,0
28.78,17,1893,4,5.466490326286525,0,0,0
53.16,11,1574,2,4.559981332102099,0,0,0
114.02,17,1974,2,5.383739156540588,0,0,0
79.59,14,2084,5,23.63171715277975,0,1,0
103.3,16,1534,4,1.6222347348509807,1,1,0
46.74,14,2318,1,9.281850221051922,1,0,0
18.63,18,1886,2,1.6894136460769893,0,0,0
122.44,12,400,5,8.319685795612388,0,1,0
85.36,16,1952,1,12.327016458021438,0,1,0
83.13,13,1041,1,12.36070907259839,0,1,0
146.79,15,541,1,8.211912355251147,0,0,0
19.24,15,288,4,0.6726335431840562,0,0,0
68.13,16,1861,1,12.941906050140659,0,1,0
18.77,17,1454,2,5.396965974893658,0,0,0
148.23,11,198,3,3.32691381995145,0,1,0
32.17,17,714,3,26.94689731161311,0,0,0
49.78,16,730,5,12.088721646507047,1,0,0
197.11,14,1857,2,3.18887106373697,0,0,0
66.29,13,553,1,1.3913856298865301,0,0,0
34.04,9,2442,1,7.8947564122910805,0,0,0
30.77,17,1163,3,17.606548477185207,0,0,0
132.87,10,693,4,11.344237594278034,0,0,0
138.82,21,2069,6,15.84059304665748,0,1,0
210.42,5,2565,3,8.890458523293796,0,0,0
40.4,13,2441,3,0.9323134439325944,0,1,0
116.08,10,1802,3,1.2210413740841162,0,1,0
60.2,11,1491,5,4.534568940277493,0,1,0
61.39,18,1847,4,1.7966893590248212,0,0,0
103.43,23,312,1,10.210661457111048,0,0,0
104.27,14,2186,1,8.091903707531186,0,0,0
55.05,8,590,1,7.134648221506247,0,1,0
126.23,20,1759,5,5.8784337566128855,0,0,0
39.43,8,1310,5,9.510188328576831,0,1,0
5.41,16,2459,1,4.3658265640080955,0,0,0
225.67,12,2940,3,11.940659087713364,0,0,0
55.56,15,510,3,1.4387057271638373,0,1,0
82.85,12,776,2,15.040205181544382,0,0,0
61.6,20,2183,5,0.19909676520959874,0,0,0
63.99,15,1767,1,4.708152919240463,0,0,0
50.38,12,236,1,12.994345398118561,0,0,0
68.25,18,58,3,0.5980066390047218,0,0,0
14.48,14,2307,3,7.8734217893272955,0,0,0
229.69,17,440,6,1.8257597922757691,0,0,0
75.42,15,745,6,2.203838775842547,0,1,0
63.48,13,87,5,13.264131012175058,0,0,0
33.11,7,449,0,12.337908031779662,0,0,0
179.34,15,2686,5,8.683560067593254,0,0,0
24.92,8,2429,4,17.187559151825575,0,1,0
93.18,14,121,1,7.363952156743858,0,1,0
107.14,12,440,1,18.564114802956055,0,0,0
62.72,19,474,2,1.328873267548282,0,0,0
64.96,15,2852,4,15.736498593131708,0,1,0
30.76,12,59,3,5.350934146548422,0,0,0
424.69,2,50,16,383.74630264707633,1,1,1
31.38,16,1236,0,13.394626767499464,0,1,0
40.77,14,2190,4,10.710965021684672,0,1,0
19.36,11,1257,2,8.831226162918817,0,1,0
88.48,11,61,2,8.74226999064,0,1,0
68.24,17,2042,3,4.955554279309891,0,0,0
126.45,9,605,2,7.054462832653849,0,0,0
115.67,12,1052,2,2.696448739342933,0,0,0
50.3,8,2660,1,2.470206818508891,0,0,0
9.85,16,1005,5,3.3824738197246704,0,0,0
39.79,14,1779,1,5.0974740113407,0,1,0
32.05,12,542,2,16.97334366343271,0,0,0
42.11,23,1573,2,13.014407153237908,0,1,0
20.17,8,587,2,4.200109046533727,0,1,0
110.16,17,1228,5,8.463162796603488,0,1,0
32.55,20,526,7,10.527745168100122,0,0,0
206.0,14,1859,1,6.2031803890631885,0,1,0
20.28,11,1341,3,6.922447991325267,0,0,0
217.75,18,1533,2,31.2661360531445,0,0,0
99.69,14,424,2,0.17969519379655363,0,1,0
28.64,11,2696,1,18.604122511738908,0,0,0
188.53,13,1026,5,8.459547818140585,0,1,0
65.93,6,2104,4,4.132702758546216,0,0,0
63.4,10,2096,0,18.94417945353409,0,1,0
31.91,12,247,2,5.687730992331542,0,0,0
38.47,16,2064,6,7.517370931651586,0,0,0
39.59,13,1763,7,19.541898720018416,0,1,0
54.05,11,2448,4,11.885640374374336,0,1,0
65.55,6,2505,3,5.8874248389729935,0,0,0
166.7,4,55,8,159.28750561458924,1,1,1
133.04,16,1502,8,6.805017973892125,0,0,0
31.51,17,587,3,8.15277922048851,0,1,0
161.29,16,38,4,5.66318073381831,0,0,0
56.85,20,2962,3,15.50208333521051,0,1,0
23.58,16,856,1,23.700475787385678,0,1,0
4.11,14,2545,2,6.04478174611513,0,1,0
47.98,13,657,2,3.2749473361546753,0,0,0
131.38,12,2776,3,16.888791612817965,0,0,0
132.44,10,1631,7,8.831733742796512,0,0,0
34.67,19,1037,3,17.004221161368598,0,1,0
13.51,15,2549,1,6.329980733739731,0,0,0
61.63,12,1640,3,3.1889864135842014,0,0,0
85.4,18,119,3,9.127507142134458,0,0,0
92.19,10,1632,4,1.1820857515158592,0,0,0
21.42,21,2235,1,4.706829589882851,0,0,0
64.28,15,1912,2,10.366092424107613,0,0,0
45.18,10,1556,4,1.703297944388706,0,0,0
79.36,11,1825,7,14.71993598784073,0,0,0
66.05,10,230,2,1.4638472656993242,0,1,0
113.7,12,667,3,6.795705416589992,0,0,0
71.02,13,1100,2,13.606047849735132,0,0,0
187.98,10,1700,3,2.8497362113544624,0,1,0
72.0,18,1916,3,5.156193700818299,0,0,0
97.42,16,2483,4,7.292608989607045,0,1,0
71.72,14,2136,2,8.753708042368704,0,1,0
68.01,16,2920,2,7.248694657290413,0,0,0
237.76,12,1422,5,2.903346002800487,0,1,0
87.45,20,1823,0,13.791841051673025,0,0,0
69.98,13,1922,6,12.95901450947169,0,0,0
81.51,15,1783,3,5.0734928125743455,0,1,0
43.87,14,403,2,6.987150031824889,0,1,0
230.53,3,720,3,2.9778046308028987,0,1,0
35.96,13,2310,2,2.5260852514594228,0,0,0
51.48,11,281,2,5.563638697693484,0,1,0
81.27,7,1036,3,11.741604246486613,0,1,0
12.54,7,1691,0,3.10360531895434,1,0,0
57.66,12,1615,4,11.46219942838987,0,0,0
80.09,14,1157,4,16.177291747875774,0,1,0
58.21,15,1617,3,16.436458957681147,0,0,0
98.69,8,1623,3,4.593613874486202,0,0,0
14.71,16,2378,0,8.474051181544498,0,1,0
122.1,16,1037,5,4.4746497491722925,0,0,0
213.22,5,341,10,125.06815188224522,1,1,1
31.84,17,43,0,6.597121282423508,0,0,0
95.6,12,1017,2,19.112579855983164,0,0,0
108.32,12,1717,4,2.854711657726428,0,1,0
90.81,19,1662,5,8.813897273337261,0,1,0
123.37,16,550,2,14.455086328228608,0,1,0
138.41,11,1560,1,11.25279885883074,0,1,0
41.21,5,2854,2,0.011165930037607907,0,0,0
13.38,16,566,2,2.378106990920326,0,0,0
20.91,14,155,1,11.927457579946283,0,1,0
49.92,16,2368,1,11.894442822883928,0,0,0
88.89,5,430,4,10.383786277991973,0,0,0
91.29,11,328,4,2.576119683805162,0,0,0
33.99,10,1943,3,3.893497656531707,0,1,0
29.46,9,2093,2,8.464860787752158,0,0,0
66.74,17,1326,6,5.071466381689894,0,1,0
196.96,10,78,3,6.089676127862191,0,0,0
25.24,10,2599,4,0.5119937150949037,0,1,0
14.12,14,2294,4,2.32748574050128,0,0,0
153.91,13,2995,2,7.168515191260395,0,1,0
66.57,11,1656,4,9.307504433780055,0,0,0
70.92,13,2035,2,4.1214842796843225,0,0,0
143.55,11,548,7,0.3955927891035902,0,1,0
83.47,12,2579,2,12.961952577467333,0,0,0
56.11,15,959,2,24.154204463831082,0,1,0
90.69,11,148,3,8.371970249375902,0,1,0
171.48,14,486,7,6.118538156003392,0,0,0
24.0,22,2454,1,13.160079693015279,0,1,0
27.54,14,1421,6,4.384366228677422,0,0,0
138.66,7,1568,2,1.9132460375004654,0,0,0
38.28,16,1781,4,10.353324137216571,0,0,0
72.95,14,1247,2,9.687479618970219,0,1,0
67.08,18,2057,5,5.741316598439224,1,0,0
14.33,17,2354,3,0.1717712671627707,0,1,0
65.42,14,1524,3,12.743628431562247,0,1,0
37.35,17,1530,2,8.4631193329427,0,0,0
58.6,12,725,1,6.024330343569384,0,1,0
30.23,13,536,0,0.8415623682069766,0,0,0
194.64,14,961,1,6.058727066064295,0,0,0
25.34,14,2498,4,0.6280619260327551,0,1,0
173.01,9,2056,2,6.607030463108343,0,0,0
31.51,14,217,4,9.443159755045695,0,1,0
254.89,14,1846,2,10.573921251342963,0,1,0
32.72,5,1282,3,11.891705774937634,0,1,0
201.23,15,1443,3,3.0719548975172266,0,1,0
101.78,5,649,1,1.3579458889980458,0,0,0
168.32,13,2055,4,5.187498944577938,0,0,0
5.09,18,2043,4,18.69746019598714,0,1,0
50.65,11,315,2,11.800905984469104,1,0,0
115.43,19,443,6,3.571297685472441,0,1,0
6.72,14,2407,2,5.596367808919192,0,0,0
68.98,11,1287,2,0.2129369707626676,0,0,0
199.06,11,710,2,4.474329948385005,0,0,0
60.4,14,520,4,2.205169012605352,0,0,0
35.45,13,884,2,2.9688675290736537,0,0,0
56.05,9,776,4,1.5802921605958513,0,0,0
72.94,17,2762,1,13.735037991090287,1,1,0
72.19,11,783,5,0.47063396628003495,0,0,0
32.47,15,1410,5,11.156315848511206,0,0,0
58.17,18,2929,4,0.36173326459431543,0,1,0
76.31,11,1450,1,10.716752688635697,0,0,0
61.98,11,2592,4,0.19825109454124146,0,0,0
118.38,12,1978,2,0.8676046518739025,0,0,0
151.41,9,1919,3,8.786116284770955,0,1,0
59.25,18,2045,6,10.063449937184915,0,0,0
94.09,13,1638,5,1.7286343727373747,0,0,0
126.81,12,2135,2,2.9786657115405384,0,0,0
27.62,9,971,1,16.804941601468784,0,0,0
37.06,20,1212,4,6.73366995558645,0,0,0
114.99,9,2447,3,5.351263160080346,0,0,0
37.66,14,2516,3,0.5398673171685164,0,1,0
83.81,13,1225,2,9.262662034056468,0,1,0
48.62,15,482,4,9.366130764747865,0,0,0
54.3,12,377,4,9.887320872142306,0,0,0
60.65,17,1277,5,11.698544996955704,0,1,0
218.45,11,751,3,10.175347073377576,0,0,0
38.56,22,2811,5,0.9306039995196436,0,0,0
98.96,18,2606,4,1.3993812052476846,0,1,0
33.75,12,2400,1,1.3734792780457488,0,0,0
56.76,16,2352,4,1.3293951109407596,1,0,0
50.87,15,1381,3,8.595061525345514,0,1,0
211.63,18,1726,0,2.6821154506755063,0,1,0
37.77,15,2960,6,4.287137154002286,0,1,0
123.25,12,1567,2,0.024663927018083953,0,1,0
121.64,22,1975,4,4.604318205736603,0,1,0
43.28,14,2494,7,3.409375525939727,0,0,0
54.99,3,1377,3,6.999408105288115,0,1,0
132.38,10,2708,5,11.978284736639893,0,0,0
30.17,14,857,4,10.318874711322412,0,0,0
99.52,7,2306,2,16.694092081546806,0,1,0
121.46,19,2759,5,10.147582939515294,0,0,0
13.02,11,1545,1,16.69063445444285,0,0,0
47.72,10,2640,4,13.566781624668064,0,1,0
81.4,11,1310,4,18.976583700269437,0,0,0
67.56,17,1731,3,9.978261123316425,0,1,0
55.14,6,2646,4,1.4353759847352423,0,0,0
62.58,14,2142,6,10.138415959023389,1,0,0
156.74,11,1067,4,1.683376987962768,0,0,0
181.02,14,1398,2,14.52173962285044,0,0,0
221.01,14,2769,6,12.922913763441969,0,1,0
79.67,8,855,2,8.122119314914205,0,0,0
45.87,11,103,3,9.287374226814762,0,1,0
70.54,12,2634,3,4.0725585526295,0,0,0
205.27,14,384,5,5.042779243754068,0,1,0
33.03,19,2350,1,3.30223150073188,0,0,0
26.33,13,2896,1,0.5682784810685764,0,1,0
92.94,18,2056,3,12.58161210272918,0,0,0
138.96,15,455,3,0.8408482335362946,0,1,0
62.44,12,775,6,15.064601642122385,0,0,0
27.96,11,1813,1,9.001588551114034,0,0,0
111.82,12,1997,4,12.49193161445023,0,0,0
127.71,12,2075,3,15.498052972493232,0,1,0
115.63,9,483,2,30.11367695189638,0,0,0
107.03,16,2604,3,8.459127133522744,0,0,0
95.01,9,527,4,3.6422145687521823,0,1,0
456.24,5,275,9,404.06565207368163,1,1,1
67.67,19,339,4,26.126134199899976,0,1,0
47.47,6,1679,4,23.008040273004237,0,0,0
70.0,13,2192,2,10.743942312892287,0,1,0
78.69,13,2649,2,4.501113037639122,0,1,0
30.68,12,385,6,7.727062537816375,0,0,0
64.38,11,69,6,6.372235816300335,0,1,0
32.0,8,2804,1,1.0060981776012632,0,1,0
95.98,8,722,1,7.191735996222528,1,1,0
76.8,9,847,3,5.230178571996289,0,1,0
49.2,19,708,1,21.908344809086138,1,1,0
36.06,13,633,7,0.41839190341336785,0,1,0
56.74,11,218,4,6.624254671041631,0,1,0
48.1,14,2047,6,8.789708658667939,0,1,0
51.0,19,2680,3,6.892698694186878,0,0,0
59.16,5,159,3,0.11661800309318782,1,0,0
126.39,14,499,2,3.8770204359695555,0,0,0
152.53,17,866,4,5.424583063495941,0,1,0
50.05,20,2557,2,2.137913398134222,0,0,0
64.39,16,2093,3,12.756083864345428,0,0,0
103.33,14,1638,4,5.892435277969073,0,1,0
179.21,11,2107,2,27.732783635499825,0,1,0
51.94,16,126,3,13.852217954171664,0,1,0
56.24,12,1313,3,9.194551081071369,0,1,0
99.58,11,2783,1,3.822724236147017,0,1,0
50.36,14,761,4,1.4049866908670938,0,0,0
64.48,11,1707,5,4.425368342854999,0,0,0
33.89,14,1349,2,4.92233908602746,0,0,0
34.54,11,558,3,10.82026572960114,0,1,0
260.73,7,1789,3,13.955276403120182,0,0,0
67.15,8,2015,7,3.8660008757694566,0,0,0
27.9,14,1820,0,3.0555615203141286,0,0,0
54.2,12,1598,5,0.7466709564131406,0,0,0
26.42,12,2657,2,10.892673890274459,0,0,0
54.27,12,2203,3,7.9765104139014715,0,0,0
494.37,1,132,15,336.90920793452176,1,1,1
40.15,13,2045,3,12.19499847703598,0,0,0
76.22,12,2908,8,17.10703148945317,0,0,0
136.09,9,2305,3,15.316888038330408,0,0,0
232.22,15,490,1,7.600801490881777,1,1,0
137.22,9,429,2,16.952495997787796,0,0,0
27.65,20,2154,5,10.692643874458696,0,0,0
223.49,15,493,1,1.0808325189934305,1,0,0
49.47,14,2888,0,0.5310466883014291,0,0,0
40.84,16,2043,4,8.796050765649598,0,0,0
163.69,17,2723,2,13.85953953347321,0,0,0
12.54,11,2574,2,9.181228698068942,0,0,0
167.35,13,1896,5,8.78749490936063,0,1,0
170.39,15,2443,4,5.763962011899894,0,1,0
20.53,18,1657,2,5.6980066594181915,0,1,0
86.05,19,626,2,1.7062560128981135,0,1,0
110.49,17,1173,4,2.319691958802704,0,0,0
103.0,16,932,2,7.304507054146585,0,0,0
21.88,17,537,1,1.3658494828051237,0,0,0
160.35,21,2047,4,4.497107832685737,0,0,0
12.28,15,2775,2,2.264442394202331,0,0,0
38.55,17,2324,1,4.5728546960266225,0,0,0
51.01,14,1469,0,2.3389795408170917,0,0,0
78.57,8,2421,4,22.44086801775408,0,0,0
61.92,17,1334,7,4.308359232132969,0,0,0
33.8,8,923,3,8.97238858571998,0,1,0
36.67,18,357,2,5.850645919631843,0,0,0
38.65,8,1884,3,4.093791387014956,0,1,0
34.51,16,87,4,18.63880903918356,0,1,0
42.91,11,1419,1,2.8417797251393866,0,0,0
120.85,21,2879,3,1.2679107669351106,0,0,0
167.52,15,1077,1,18.564833027422132,0,0,0
131.62,10,2215,1,10.011487860175905,0,0,0
38.34,14,2057,4,5.637592661613073,0,0,0
33.82,18,2887,3,2.80411648854859,0,0,0
100.17,23,2751,1,21.218008008562816,0,0,0
50.58,9,2057,5,1.2680030285229904,0,0,0
30.68,15,1794,3,14.89556434361276,0,0,0
13.16,10,1136,4,1.7496640477172454,0,1,0
191.88,18,2109,3,9.003699186591195,0,0,0
68.42,12,2931,3,5.65147849168196,0,1,0
104.33,10,180,2,20.531613614827045,0,0,0
6.84,11,1776,3,16.700986728972126,0,0,0
114.3,14,795,5,7.34931589370691,0,1,0
253.67,10,378,2,14.901914602502348,0,0,0
42.09,12,703,6,19.776304764721367,0,1,0
61.9,7,502,3,8.503821315402563,0,0,0
47.73,19,898,3,8.288050958548443,0,1,0
49.65,9,1176,2,1.2346307537662033,0,1,0
109.66,15,319,1,11.30964104055399,0,0,0
221.05,17,1370,4,7.084008277155907,0,1,0
61.48,8,2885,1,1.6408577489046694,0,0,0
105.87,15,2835,2,11.129350738347199,0,0,0
67.77,18,2433,2,3.0719668474825976,1,0,0
17.9,21,2028,7,4.389917705552836,0,1,0
76.84,16,1701,7,3.1178698578373716,0,0,0
430.7,2,144,11,496.63405054585684,1,1,1
26.11,15,2281,1,4.18024014439375,0,0,0
19.44,8,1514,1,5.968626507503112,0,0,0
21.29,13,258,4,7.714761726742424,0,0,0
41.33,9,2210,1,2.9054955591808853,0,1,0
31.48,13,2434,4,0.14698443836541575,0,1,0
114.44,15,842,2,11.481929259177207,0,0,0
7.23,15,1498,2,4.301313739220629,0,1,0
21.69,17,2923,3,2.7261072472506633,0,0,0
80.66,18,2810,5,15.058326942690803,0,0,0
102.41,11,530,3,3.7604930615244196,1,1,0
57.66,11,2402,3,0.7065393919751823,0,1,0
27.72,13,641,3,19.79189492836761,0,1,0
60.75,14,88,2,9.346319198894676,0,1,0
144.92,15,2858,1,19.769751291112783,0,1,0
42.99,16,1209,2,0.23086024397530824,0,1,0
300.62,12,2723,2,5.160909826408131,0,1,0
41.62,13,1910,5,13.378366021137795,0,0,0
23.54,11,1703,1,2.0394921064798677,0,1,0
24.13,22,1672,2,11.182018971593788,0,0,0
55.41,12,1369,4,11.26654729527337,0,1,0
231.44,7,2472,1,10.129146459487515,0,1,0
23.21,20,585,3,7.707537928032714,0,0,0
201.01,15,1899,4,5.898414475598505,0,0,0
43.6,6,1622,3,9.298164434073648,0,0,0
58.36,12,359,2,12.849376120801267,0,0,0
111.48,11,37,3,5.960951970640281,1,0,0
13.67,17,1730,0,12.426301082318004,0,0,0
15.02,6,2428,3,3.597646331439604,0,1,0
141.73,10,1962,4,5.562635669879672,0,0,0
41.21,9,619,1,16.304074859657504,0,1,0
88.93,16,1652,4,0.5868273905404857,0,1,0
51.06,6,2810,2,1.621269537682938,0,0,0
29.93,14,1507,1,19.786765483517655,0,1,0
68.72,17,711,4,7.190870840146797,0,1,0
23.24,11,1350,2,6.5607897005376765,0,0,0
57.73,12,2439,1,11.929540510696189,0,1,0
106.26,16,1610,4,8.12852549449762,0,0,0
42.07,10,2533,2,3.043125853138958,0,1,0
110.33,14,2141,1,4.081220101116207,0,1,0
39.46,13,2307,3,11.150783206246246,1,0,0
73.75,8,486,5,13.732662279431919,0,0,0
117.53,9,361,2,17.73473436402054,0,1,0
24.84,10,846,2,5.657048769140252,0,1,0
1.21,16,873,1,3.9157131013320585,0,1,0
6.14,15,2313,3,0.7464762712869879,0,1,0
97.34,15,2585,3,9.004569244492208,0,0,0
121.46,19,1772,3,15.982943126554868,0,1,0
59.64,16,414,1,10.885352204193005,0,0,0
55.08,16,1358,3,15.991394213930057,0,0,0
116.72,17,691,2,2.7203049178510725,0,0,0
130.65,15,2389,5,13.316819224910661,0,0,0
34.82,11,48,3,2.944741893649042,0,1,0
93.21,15,563,5,12.320306326057587,1,1,0
128.83,11,883,0,2.403422594799652,0,0,0
102.96,17,2144,4,2.494719546516084,1,1,0
58.83,17,2223,7,23.240361587323854,0,0,0
125.36,19,99,6,7.684170623760388,0,0,0
11.39,6,1587,2,18.677112057094906,0,0,0
220.39,10,844,7,15.542295406082415,0,0,0
114.11,14,656,7,4.976411632287955,0,1,0
76.0,9,391,3,3.836768786266923,0,0,0
64.55,13,158,1,7.516696509286534,0,1,0
67.99,13,448,2,5.273672445787947,0,1,0
216.88,9,726,3,1.0188349555088037,0,0,0
209.95,11,1539,5,13.791197148704553,0,0,0
35.89,12,2260,3,3.206273940695577,0,1,0
94.75,18,97,4,7.619144905993952,0,1,0
71.81,14,2409,1,10.854985507939066,0,1,0
62.41,7,1616,2,10.445348166803408,0,1,0
102.67,13,823,5,10.886899397790188,0,1,0
55.32,13,1854,1,1.0156884490166043,0,0,0
134.05,11,1782,5,7.817202380600212,0,1,0
20.81,13,1469,3,14.815729983473668,0,1,0
72.86,5,870,0,8.419644339986673,1,0,0
109.06,16,2524,1,7.838080235519124,0,1,0
160.19,16,81,5,15.79498549842267,0,0,0
20.52,19,1877,3,5.902859360078509,0,1,0
75.87,13,1321,7,20.126585011115633,0,0,0
31.28,13,219,6,15.115331510674455,0,0,0
64.06,9,751,5,8.317926536161204,0,0,0
70.64,16,1862,2,10.731482479549847,0,0,0
99.04,14,2997,5,3.2440569965697237,0,1,0
14.52,10,1725,4,1.3485396738900572,0,0,0
74.18,12,1424,2,10.250086082610615,0,0,0
55.22,7,165,2,9.374871074332786,0,0,0
51.58,10,1115,7,2.8773151754427007,0,0,0
51.94,12,447,2,0.722739420698205,0,0,0
23.95,19,1166,1,7.270676954381214,0,0,0
146.41,16,1724,4,11.06118225827519,0,1,0
79.03,6,2462,5,5.14483737626855,0,1,0
38.26,18,1579,4,5.466395212652287,0,0,0
73.44,15,1143,3,6.8758533938336,0,1,0
128.23,16,1691,4,12.175194303769993,0,0,0
87.09,12,1019,2,7.266142442244771,0,0,0
134.05,5,1281,1,2.030159647615989,0,0,0
162.15,18,2126,6,1.680584531403162,0,1,0
42.96,16,1539,3,10.944656164242527,0,1,0
18.81,14,2708,1,5.06719570307512,0,1,0
60.17,7,2771,2,6.042779442332115,0,1,0
153.19,12,1951,4,14.274264134799617,0,1,0
12.67,4,2872,1,5.042038371652112,0,0,0
53.95,16,2138,1,2.779445845785971,0,1,0
70.66,10,2846,7,8.70572948608638,0,1,0
32.85,12,1273,7,2.2943311002179114,0,1,0
109.16,10,209,1,11.907879025972969,0,1,0
74.25,13,1549,5,6.132871057646415,0,0,0
141.8,11,804,2,9.085099321239277,0,1,0
63.65,13,1985,2,8.370166318279862,0,0,0
34.74,14,2206,2,6.103914953240517,1,0,0
37.92,9,2558,2,10.01926160534364,0,0,0
55.22,18,2873,2,4.768254799428153,1,0,0
39.45,9,2493,4,12.682922583308898,0,0,0
114.95,19,1695,5,1.772268597647749,1,0,0
54.78,18,1846,2,11.361478191510642,0,0,0
47.9,16,1165,6,7.383474567886955,0,1,0
85.46,15,43,2,8.269192883236112,1,0,0
85.8,17,1177,2,3.365554742798517,0,0,0
122.5,7,779,6,9.5224965692741,0,0,0
195.37,15,628,1,1.3867881652284115,0,1,0
87.83,8,2875,3,12.416650916857986,0,0,0
57.27,15,1594,4,11.912140866013244,0,1,0
582.75,5,230,9,369.3484456527775,1,1,1
69.06,14,2542,1,6.784578032541731,0,0,0
130.19,15,1085,2,5.543446455930861,0,1,0
21.86,12,1168,2,4.343459176306582,0,0,0
67.51,9,1412,0,11.319697958728035,0,1,0
92.56,7,1448,2,8.899533727962611,0,1,0
95.23,13,2557,4,14.075332149639912,0,0,0
17.85,14,2031,1,3.741568181268555,0,0,0
96.46,15,2659,2,13.233968921854013,0,0,0
57.91,10,2630,3,10.678078585515337,0,1,0
26.56,10,2601,2,9.228956209306567,0,0,0
97.26,5,2242,4,1.9771164341258665,0,0,0
117.8,16,773,4,5.384891807540364,0,1,0
174.72,15,2059,5,7.187396859688361,0,1,0
8.24,14,2483,1,12.694270564179284,0,0,0
168.35,12,1781,2,5.613811715678075,0,1,0
77.08,14,1679,3,3.423915687958411,0,1,0
68.91,17,68,4,13.884608993409193,0,0,0
135.34,7,1614,4,4.331429011657593,0,1,0
85.66,12,2442,1,5.942708171242188,0,0,0
104.51,16,440,2,3.871669130208556,0,1,0
43.11,15,2195,2,16.74462564908785,0,0,0
10.01,17,751,0,16.17897925699809,0,0,0
107.89,15,481,2,14.69362452973725,1,0,0
14.5,13,2167,1,8.979074266065954,0,0,0
150.05,14,491,3,1.1758257775436496,0,1,0
68.03,13,2159,3,0.9408897877104758,0,1,0
87.61,21,1061,2,14.70413802541402,0,1,0
120.18,19,2592,2,5.996068775255937,0,1,0
49.71,12,2328,1,17.214468380990898,0,1,0
69.52,19,2995,3,1.2611247478984424,0,0,0
80.09,18,2358,2,1.0741727049667622,0,0,0
57.85,6,487,1,11.411528868731871,0,1,0
106.33,12,1104,6,9.268850195732195,0,0,0
116.68,13,792,2,10.296805224619579,0,0,0
35.83,10,915,1,6.297122124611871,0,0,0
46.09,10,2240,2,9.58281864046868,0,0,0
120.0,12,127,3,16.239702212484534,0,0,0
40.91,13,655,5,3.6949268398697264,0,1,0
32.81,16,1389,6,24.0561780159707,0,0,0
13.8,13,1685,4,16.69757881499771,0,1,0
53.81,9,1587,3,10.41016206543173,0,1,0
77.46,19,2293,4,15.232729044316775,0,0,0
79.36,14,1732,8,1.468331852144661,0,0,0
64.46,12,1455,4,23.01493700253079,1,1,0
101.4,10,589,3,2.972512637277141,0,0,0
76.67,12,583,5,14.768607285450681,0,1,0
116.21,15,1712,2,3.822431030128728,0,0,0
76.36,15,992,0,19.4676360629536,0,1,0
57.46,4,268,12,426.1294240602923,1,1,1
49.34,14,1421,2,5.217153600374976,0,1,0
63.9,10,1677,2,2.8233207045886917,0,1,0
47.38,13,1608,1,6.0905876315596075,0,0,0
174.39,17,1130,2,1.808088309352633,0,0,0
183.59,15,2915,2,13.254069883468494,0,0,0
107.77,15,170,6,2.053546613670275,0,1,0
54.43,15,1831,5,7.362249309309055,0,0,0
28.38,14,1953,6,3.2052059694369923,0,0,0
17.33,16,1838,3,13.701139365129377,0,1,0
168.11,21,626,1,1.2333442091464342,0,0,0
102.77,6,2626,4,12.144085726095202,0,1,0
180.53,14,2331,6,7.016546955445499,0,1,0
61.77,14,2251,4,6.706295468066141,0,1,0
74.59,16,2971,5,8.39048918296637,0,0,0
116.85,22,1125,2,5.148549555313466,0,1,0
92.48,17,696,3,6.968837373905777,0,0,0
173.64,16,1236,2,0.9451498768567124,0,0,0
92.48,18,733,2,1.2956496302689349,0,1,0
39.17,15,393,3,8.8850424405035,0,1,0
9.04,13,1934,9,8.271010495936197,1,0,0
140.61,14,2561,7,3.742569622048605,0,0,0
248.69,10,2256,1,5.368537466970099,1,1,0
50.81,12,2977,2,2.8114107664550927,0,1,0
107.49,15,2201,5,8.187555778859599,0,0,0
40.64,18,1925,2,17.18235143582935,0,0,0
41.11,14,2357,3,21.79218187504845,0,1,0
68.95,15,1962,2,3.1971845606374956,1,0,0
101.25,10,2278,4,12.104465041319846,0,0,0
257.28,11,2274,5,5.0094722114647565,0,1,0
196.58,18,799,6,1.1614300159056188,0,0,0
34.42,11,2332,3,1.061820907236112,0,0,0
79.03,16,1867,4,18.59346720670459,0,1,0
38.14,12,123,3,11.276946100383402,0,0,0
106.28,6,1833,2,9.917526541664966,0,1,0
32.36,11,2775,3,6.869608370920304,0,0,0
32.26,16,311,2,4.070445976142228,0,0,0
113.27,15,55,7,5.099423356429661,0,0,0
53.59,12,1902,0,17.702688252635056,0,0,0
27.83,12,473,5,4.332237034273648,0,0,0
49.81,14,457,0,24.67971850910159,0,0,0
144.78,17,2708,3,17.288932384353565,0,0,0
166.19,11,1353,4,11.070687895968724,0,0,0
27.18,16,807,3,11.287413511049046,0,1,0
84.99,16,1126,5,4.014665236012758,0,1,0
130.42,12,2254,1,8.132057842436536,0,1,0
